qacc	Freq	Species
ASV4971	806	Leuconostoc_mesenteroides
ASV4972	341	Salmonella_enterica
ASV4973	641	Klebsiella_pneumoniae
ASV4974	260	Cronobacter_sakazakii
ASV4975	755	Salmonella_enterica
ASV4976	313	Klebsiella_pneumoniae
ASV4977	253	Klebsiella_pneumoniae
ASV4978	297	Klebsiella_pneumoniae
ASV4979	630	Klebsiella_pneumoniae
ASV4980	808	Klebsiella_pneumoniae
ASV4981	307	Cronobacter_sakazakii
ASV4982	226	Acetobacter_pasteurianus
ASV4983	866	Lactobacillus_plantarum
ASV4984	225	Acetobacter_pasteurianus
ASV4985	808	Lactobacillus_plantarum
ASV4986	208	Acetobacter_pasteurianus
ASV4987	615	Salmonella_enterica
ASV4988	801	Leuconostoc_mesenteroides
ASV4989	210	Acetobacter_pasteurianus
ASV4990	206	Acetobacter_pasteurianus
ASV4991	394	Lactobacillus_brevis
ASV4992	290	Lactobacillus_brevis
ASV4993	217	Acetobacter_pasteurianus
ASV4994	207	Acetobacter_pasteurianus
ASV4995	505	Lactobacillus_plantarum
ASV4996	206	Acetobacter_pasteurianus
ASV4997	105	Lactobacillus_kefiri
ASV4998	175	Lactobacillus_rhamnosus
ASV4999	211	Acetobacter_pasteurianus
ASV5000	460	Lactobacillus_plantarum
ASV5001	202	Lactobacillus_paracasei
ASV5002	128	Comamonas_testosteroni
ASV5003	394	Lactobacillus_brevis
ASV5004	394	Lactobacillus_brevis
ASV5005	206	Acetobacter_pasteurianus
ASV5006	601	Lactobacillus_casei
ASV5007	211	Acetobacter_pasteurianus
ASV5008	477	Lactobacillus_brevis
ASV5009	468	Lactobacillus_brevis
ASV5010	481	Lactobacillus_casei
ASV5011	195	Acetobacter_pasteurianus
ASV5012	108	Janthinobacterium_lividum
ASV5013	205	Acetobacter_pasteurianus
ASV5014	908	Lactobacillus_plantarum
ASV5015	225	Acetobacter_pasteurianus
ASV5016	447	Lactobacillus_plantarum
ASV5017	179	Lactobacillus_casei
ASV5018	342	Lactobacillus_brevis
ASV5019	205	Acetobacter_pasteurianus
ASV5020	289	Burkholderia_cepacia
ASV5021	211	Acetobacter_pasteurianus
ASV5022	469	Lactobacillus_brevis
ASV5023	450	Lactobacillus_brevis
ASV5024	481	Lactobacillus_casei
ASV5025	212	Acetobacter_pasteurianus
ASV5026	391	Lactobacillus_brevis
ASV5027	167	Curtobacterium_flaccumfaciens
ASV5028	205	Acetobacter_pasteurianus
ASV5029	813	Lactobacillus_plantarum
ASV5030	472	Lactobacillus_plantarum
ASV5031	877	Lactobacillus_plantarum
ASV5032	906	Lactobacillus_plantarum
ASV5033	238	Acetobacter_pasteurianus
ASV5034	830	Lactobacillus_plantarum
ASV5035	269	Lactobacillus_salivarius
ASV5036	555	Lactobacillus_plantarum
ASV5037	884	Lactobacillus_plantarum
ASV5038	909	Lactobacillus_plantarum
ASV5039	907	Lactobacillus_plantarum
ASV5040	906	Lactobacillus_plantarum
ASV5041	902	Lactobacillus_plantarum
ASV5042	527	Lactobacillus_plantarum
ASV5043	899	Lactobacillus_plantarum
ASV5044	223	Acetobacter_pasteurianus
ASV5045	814	Lactobacillus_plantarum
ASV5046	907	Lactobacillus_plantarum
ASV5047	287	Lactobacillus_salivarius
ASV5048	213	Acetobacter_pasteurianus
ASV5049	883	Lactobacillus_plantarum
ASV5050	809	Lactobacillus_plantarum
ASV5051	272	Lactobacillus_salivarius
ASV5052	868	Lactobacillus_plantarum
ASV5053	480	Lactobacillus_casei
ASV5054	531	Lactobacillus_plantarum
ASV5055	878	Lactobacillus_plantarum
ASV5056	227	Acetobacter_pasteurianus
ASV5057	908	Lactobacillus_plantarum
ASV5058	218	Acetobacter_pasteurianus
ASV5059	249	Weissella_cibaria
ASV5060	361	Enterococcus_faecium
ASV5061	226	Acetobacter_pasteurianus
ASV5062	556	Lactobacillus_casei
ASV5063	282	Lactobacillus_salivarius
ASV5064	302	Lactobacillus_salivarius
ASV5065	235	Acetobacter_pasteurianus
ASV5066	900	Lactobacillus_plantarum
ASV5067	428	Lactobacillus_plantarum
ASV5068	906	Lactobacillus_plantarum
ASV5069	906	Lactobacillus_plantarum
ASV5070	238	Acetobacter_pasteurianus
ASV5071	312	Lactobacillus_plantarum
ASV5072	907	Lactobacillus_plantarum
ASV5073	319	Lactobacillus_paracasei
ASV5074	906	Lactobacillus_plantarum
ASV5075	710	Lactobacillus_plantarum
ASV5076	239	Acetobacter_pasteurianus
ASV5077	224	Acetobacter_pasteurianus
ASV5078	270	Lactobacillus_salivarius
ASV5079	433	Lactobacillus_plantarum
ASV5080	225	Acetobacter_pasteurianus
ASV5081	218	Acetobacter_pasteurianus
ASV5082	274	Lactobacillus_salivarius
ASV5083	224	Acetobacter_pasteurianus
ASV5084	238	Acetobacter_pasteurianus
ASV5085	238	Acetobacter_pasteurianus
ASV5086	235	Acetobacter_pasteurianus
ASV5087	224	Acetobacter_pasteurianus
ASV5088	280	Lactobacillus_salivarius
ASV5089	226	Acetobacter_pasteurianus
ASV5090	819	Lactobacillus_plantarum
ASV5091	226	Acetobacter_pasteurianus
ASV5092	622	Lactobacillus_plantarum
ASV5093	227	Acetobacter_pasteurianus
ASV5094	814	Lactobacillus_plantarum
ASV5095	286	Lactobacillus_salivarius
ASV5096	208	Acetobacter_pasteurianus
ASV5097	302	Lactobacillus_plantarum
ASV5098	778	Lactobacillus_plantarum
ASV5099	262	Lactobacillus_salivarius
ASV5100	483	Lactobacillus_brevis
ASV5101	872	Lactobacillus_plantarum
ASV5102	888	Lactobacillus_plantarum
ASV5103	286	Lactobacillus_salivarius
ASV5104	252	Weissella_cibaria
ASV5105	437	Cronobacter_sakazakii
ASV5106	498	Listeria_monocytogenes
ASV5107	812	Bacillus_licheniformis
ASV5108	181	Bacillus_aryabhattai
ASV5109	628	Bacillus_licheniformis
ASV5110	516	Enterococcus_faecium
ASV5111	767	Bacillus_licheniformis
ASV5112	295	Pantoea_agglomerans
ASV5113	707	Bacillus_licheniformis
ASV5114	650	Klebsiella_pneumoniae
ASV5115	671	Bacillus_licheniformis
ASV5116	771	Bacillus_licheniformis
ASV5117	496	Bacillus_licheniformis
ASV5118	168	Microbacterium_oxydans
ASV5119	688	Bacillus_licheniformis
ASV5120	781	Lactobacillus_plantarum
ASV5121	394	Lactobacillus_casei
ASV5122	745	Bacillus_licheniformis
ASV5123	714	Klebsiella_pneumoniae
ASV5124	262	Weissella_cibaria
ASV5125	341	Lactobacillus_plantarum
ASV5126	234	Lactobacillus_plantarum
ASV5127	638	Bacillus_licheniformis
ASV5128	668	Bacillus_licheniformis
ASV5129	707	Bacillus_licheniformis
ASV5130	757	Klebsiella_pneumoniae
ASV5131	983	Salmonella_enterica
ASV5132	602	Escherichia_coli
ASV5133	308	Salmonella_enterica
ASV5134	121	Corynebacterium_glutamicum
ASV5135	362	Porphyromonas_levii
ASV5136	810	Salmonella_enterica
ASV5137	382	Porphyromonas_levii
ASV5138	750	Klebsiella_pneumoniae
ASV5139	355	Enterococcus_faecium
ASV5140	130	Corynebacterium_pseudotuberculosis
ASV5141	66	Elizabethkingia_meningoseptica
ASV5142	67	Elizabethkingia_meningoseptica
ASV5143	349	Enterococcus_faecium
ASV5144	130	Corynebacterium_pseudotuberculosis
ASV5145	109	Porphyromonas_levii
ASV5146	296	Brucella_melitensis
ASV5147	108	Corynebacterium_glutamicum
ASV5148	67	Elizabethkingia_meningoseptica
ASV5149	297	Burkholderia_cepacia
ASV5150	130	Corynebacterium_pseudotuberculosis
ASV5151	610	Salmonella_enterica
ASV5152	999	Salmonella_enterica
ASV5153	296	Brucella_melitensis
ASV5154	838	Salmonella_enterica
ASV5155	130	Corynebacterium_pseudotuberculosis
ASV5156	193	Propionibacterium_acnes
ASV5157	70	Ornithobacterium_rhinotracheale
ASV5158	864	Klebsiella_pneumoniae
ASV5159	334	Lactobacillus_casei
ASV5160	569	Salmonella_enterica
ASV5161	84	Ornithobacterium_rhinotracheale
ASV5162	67	Elizabethkingia_meningoseptica
ASV5163	195	Propionibacterium_acnes
ASV5164	752	Klebsiella_pneumoniae
ASV5165	130	Corynebacterium_pseudotuberculosis
ASV5166	113	Kocuria_rosea
ASV5167	408	Salmonella_enterica
ASV5168	380	Lysinibacillus_sphaericus
ASV5169	822	Klebsiella_pneumoniae
ASV5170	353	Lysinibacillus_sphaericus
ASV5171	312	Klebsiella_pneumoniae
ASV5172	808	Klebsiella_pneumoniae
ASV5173	466	Salmonella_enterica
ASV5174	808	Salmonella_enterica
ASV5175	885	Lactobacillus_plantarum
ASV5176	100	Porphyromonas_levii
ASV5177	128	Capnocytophaga_canimorsus
ASV5178	898	Escherichia_coli
ASV5179	333	Lactobacillus_casei
ASV5180	65	Elizabethkingia_meningoseptica
ASV5181	99	Ornithobacterium_rhinotracheale
ASV5182	130	Corynebacterium_pseudotuberculosis
ASV5183	376	Lysinibacillus_sphaericus
ASV5184	400	Porphyromonas_levii
ASV5185	376	Lysinibacillus_sphaericus
ASV5186	573	Salmonella_enterica
ASV5187	145	Porphyromonas_levii
ASV5188	352	Enterococcus_faecium
ASV5189	778	Salmonella_enterica
ASV5190	354	Enterococcus_faecium
ASV5191	143	Capnocytophaga_canimorsus
ASV5192	261	Klebsiella_pneumoniae
ASV5193	777	Salmonella_enterica
ASV5194	74	Ornithobacterium_rhinotracheale
ASV5195	130	Corynebacterium_pseudotuberculosis
ASV5196	237	Weissella_cibaria
ASV5197	939	Salmonella_enterica
ASV5198	167	Bacillus_simplex
ASV5199	297	Burkholderia_cepacia
ASV5200	822	Klebsiella_pneumoniae
ASV5201	58	Sphingobacterium_multivorum
ASV5202	804	Salmonella_enterica
ASV5203	296	Brucella_melitensis
ASV5204	838	Klebsiella_pneumoniae
ASV5205	130	Corynebacterium_pseudotuberculosis
ASV5206	690	Escherichia_coli
ASV5207	121	Corynebacterium_glutamicum
ASV5208	130	Corynebacterium_pseudotuberculosis
ASV5209	363	Lysinibacillus_sphaericus
ASV5210	323	Klebsiella_pneumoniae
ASV5211	130	Corynebacterium_pseudotuberculosis
ASV5212	605	Salmonella_enterica
ASV5213	807	Escherichia_coli
ASV5214	130	Corynebacterium_pseudotuberculosis
ASV5215	955	Salmonella_enterica
ASV5216	365	Porphyromonas_levii
ASV5217	130	Corynebacterium_pseudotuberculosis
ASV5218	475	Cronobacter_sakazakii
ASV5219	190	Porphyromonas_levii
ASV5220	295	Burkholderia_cepacia
ASV5221	81	Riemerella_anatipestifer
ASV5222	149	Porphyromonas_levii
ASV5223	772	Klebsiella_pneumoniae
ASV5224	192	Porphyromonas_levii
ASV5225	317	Pantoea_agglomerans
ASV5226	367	Lysinibacillus_sphaericus
ASV5227	840	Escherichia_coli
ASV5228	96	Kocuria_rosea
ASV5229	130	Corynebacterium_pseudotuberculosis
ASV5230	139	Porphyromonas_levii
ASV5231	278	Citrobacter_freundii
ASV5232	130	Corynebacterium_pseudotuberculosis
ASV5233	130	Corynebacterium_pseudotuberculosis
ASV5234	742	Klebsiella_pneumoniae
ASV5235	110	Pantoea_agglomerans
ASV5236	111	Corynebacterium_glutamicum
ASV5237	775	Klebsiella_pneumoniae
ASV5238	519	Acinetobacter_baumannii
ASV5239	201	Bradyrhizobium_elkanii
ASV5240	80	Sphingobium_yanoikuyae
ASV5241	133	Ensifer_fredii
ASV5242	327	Enterobacter_cloacae
ASV5243	327	Enterobacter_cloacae
ASV5244	104	Kocuria_rosea
ASV5245	147	Comamonas_testosteroni
ASV5246	365	Bacillus_licheniformis
ASV5247	842	Klebsiella_pneumoniae
ASV5248	838	Klebsiella_pneumoniae
ASV5249	106	Curtobacterium_flaccumfaciens
ASV5250	79	Sphingobium_yanoikuyae
ASV5251	144	Ensifer_adhaerens
ASV5252	277	Salmonella_enterica
ASV5253	285	Weissella_cibaria
ASV5254	502	Lactobacillus_brevis
ASV5255	145	Ensifer_adhaerens
ASV5256	235	Bradyrhizobium_elkanii
ASV5257	80	Sphingobium_yanoikuyae
ASV5258	81	Clostridium_bifermentans
ASV5259	850	Klebsiella_pneumoniae
ASV5260	899	Lactobacillus_plantarum
ASV5261	97	Nocardiopsis_dassonvillei
ASV5262	434	Paenibacillus_polymyxa
ASV5263	904	Lactobacillus_plantarum
ASV5264	626	Rhizobium_radiobacter
ASV5265	298	Pseudomonas_aeruginosa
ASV5266	364	Klebsiella_pneumoniae
ASV5267	328	Klebsiella_pneumoniae
ASV5268	908	Lactobacillus_plantarum
ASV5269	908	Lactobacillus_plantarum
ASV5270	79	Sphingobium_yanoikuyae
ASV5271	133	Bacillus_clausii
ASV5272	169	Flavobacterium_psychrophilum
ASV5273	82	Sphingobium_yanoikuyae
ASV5274	160	Curtobacterium_flaccumfaciens
ASV5275	310	Pseudomonas_syringae
ASV5276	810	Leuconostoc_mesenteroides
ASV5277	37	Streptomyces_fradiae
ASV5278	143	Methylobacterium_radiotolerans
ASV5279	501	Lactobacillus_brevis
ASV5280	906	Lactobacillus_plantarum
ASV5281	218	Ensifer_medicae
ASV5282	146	Pantoea_agglomerans
ASV5283	277	Salmonella_enterica
ASV5284	907	Lactobacillus_plantarum
ASV5285	906	Lactobacillus_plantarum
ASV5286	636	Rhizobium_radiobacter
ASV5287	185	Mycobacterium_tuberculosis
ASV5288	80	Sphingobium_yanoikuyae
ASV5289	212	Bradyrhizobium_elkanii
ASV5290	909	Lactobacillus_plantarum
ASV5291	513	Streptococcus_salivarius
ASV5292	145	Ensifer_adhaerens
ASV5293	584	Escherichia_coli
ASV5294	370	Lactobacillus_plantarum
ASV5295	375	Burkholderia_pseudomallei
ASV5296	326	Klebsiella_pneumoniae
ASV5297	350	Enterococcus_faecium
ASV5298	257	Bacillus_megaterium
ASV5299	345	Lactobacillus_kunkeei
ASV5300	131	Lysinibacillus_fusiformis
ASV5301	251	Weissella_cibaria
ASV5302	161	Bacillus_pumilus
ASV5303	265	Weissella_cibaria
ASV5304	193	Weissella_cibaria
ASV5305	159	Flavobacterium_columnare
ASV5306	249	Bacillus_megaterium
ASV5307	341	Lysinibacillus_fusiformis
ASV5308	304	Paenibacillus_polymyxa
ASV5309	258	Weissella_cibaria
ASV5310	589	Bacillus_megaterium
ASV5311	191	Carnobacterium_maltaromaticum
ASV5312	221	Weissella_cibaria
ASV5313	824	Acinetobacter_baumannii
ASV5314	250	Lysinibacillus_fusiformis
ASV5315	429	Acinetobacter_baumannii
ASV5316	290	Bacillus_megaterium
ASV5317	172	Staphylococcus_saprophyticus
ASV5318	237	Lysinibacillus_sphaericus
ASV5319	393	Enterococcus_faecium
ASV5320	468	Bacillus_megaterium
ASV5321	661	Klebsiella_pneumoniae
ASV5322	232	Bacillus_firmus
ASV5323	281	Staphylococcus_saprophyticus
ASV5324	332	Lysinibacillus_fusiformis
ASV5325	165	Enterococcus_faecalis
ASV5326	478	Enterococcus_faecium
ASV5327	209	Bacillus_pumilus
ASV5328	208	Weissella_cibaria
ASV5329	336	Lysinibacillus_sphaericus
ASV5330	248	Weissella_cibaria
ASV5331	502	Bacillus_amyloliquefaciens
ASV5332	787	Enterococcus_faecalis
ASV5333	237	Lysinibacillus_fusiformis
ASV5334	205	Weissella_cibaria
ASV5335	236	Bacillus_firmus
ASV5336	122	Lysinibacillus_fusiformis
ASV5337	501	Bacillus_cereus
ASV5338	515	Enterococcus_faecium
ASV5339	336	Rhodococcus_erythropolis
ASV5340	248	Weissella_cibaria
ASV5341	368	Enterococcus_faecium
ASV5342	205	Acetobacter_pasteurianus
ASV5343	80	Sphingobium_yanoikuyae
ASV5344	152	Stenotrophomonas_maltophilia
ASV5345	225	Acetobacter_pasteurianus
ASV5346	431	Paenibacillus_polymyxa
ASV5347	109	Janthinobacterium_lividum
ASV5348	179	Riemerella_anatipestifer
ASV5349	449	Ralstonia_solanacearum
ASV5350	133	Nocardia_cyriacigeorgica
ASV5351	80	Sphingobium_yanoikuyae
ASV5352	37	Capnocytophaga_canimorsus
ASV5353	223	Acetobacter_pasteurianus
ASV5354	963	Salmonella_enterica
ASV5355	990	Salmonella_enterica
ASV5356	81	Sphingobium_yanoikuyae
ASV5357	990	Salmonella_enterica
ASV5358	328	Paenibacillus_polymyxa
ASV5359	851	Klebsiella_pneumoniae
ASV5360	78	Sphingobium_yanoikuyae
ASV5361	79	Sphingobium_yanoikuyae
ASV5362	837	Leuconostoc_mesenteroides
ASV5363	179	Polynucleobacter_cosmopolitanus
ASV5364	116	Ensifer_fredii
ASV5365	283	Enterococcus_faecium
ASV5366	283	Enterococcus_faecium
ASV5367	144	Stenotrophomonas_rhizophila
ASV5368	155	Burkholderia_pseudomallei
ASV5369	208	Acetobacter_pasteurianus
ASV5370	275	Salmonella_enterica
ASV5371	47	Brevibacterium_casei
ASV5372	232	Bacillus_licheniformis
ASV5373	222	Acetobacter_pasteurianus
ASV5374	195	Burkholderia_pseudomallei
ASV5375	229	Bacillus_licheniformis
ASV5376	326	Burkholderia_pseudomallei
ASV5377	61	Thermus_thermophilus
ASV5378	213	Thermoanaerobacter_uzonensis
ASV5379	141	Flavobacterium_psychrophilum
ASV5380	142	Bradyrhizobium_yuanmingense
ASV5381	80	Sphingobium_yanoikuyae
ASV5382	273	Bacillus_firmus
ASV5383	231	Bacillus_licheniformis
ASV5384	450	Acinetobacter_baumannii
ASV5385	99	Arthrobacter_nitroguajacolicus
ASV5386	45	Paracoccus_marcusii
ASV5387	273	Bacillus_firmus
ASV5388	163	Stenotrophomonas_maltophilia
ASV5389	133	Thermoanaerobacter_uzonensis
ASV5390	104	Curtobacterium_flaccumfaciens
ASV5391	179	Curtobacterium_flaccumfaciens
ASV5392	201	Carnobacterium_maltaromaticum
ASV5393	364	Klebsiella_pneumoniae
ASV5394	927	Lactococcus_lactis
ASV5395	230	Bacillus_licheniformis
ASV5396	820	Leuconostoc_mesenteroides
ASV5397	313	Paenibacillus_polymyxa
ASV5398	268	Helicobacter_pylori
ASV5399	468	Paenibacillus_polymyxa
ASV5400	837	Leuconostoc_mesenteroides
ASV5401	286	Paenibacillus_polymyxa
ASV5402	294	Brucella_melitensis
ASV5403	217	Acetobacter_pasteurianus
ASV5404	131	Polynucleobacter_cosmopolitanus
ASV5405	173	Riemerella_anatipestifer
ASV5406	179	Polynucleobacter_cosmopolitanus
ASV5407	450	Ralstonia_solanacearum
ASV5408	283	Enterococcus_faecium
ASV5409	369	Acinetobacter_baumannii
ASV5410	214	Acetobacter_pasteurianus
ASV5411	172	Riemerella_anatipestifer
ASV5412	169	Burkholderia_pseudomallei
ASV5413	61	Acidithiobacillus_ferrooxidans
ASV5414	206	Acetobacter_pasteurianus
ASV5415	235	Bradyrhizobium_elkanii
ASV5416	179	Riemerella_anatipestifer
ASV5417	175	Acetobacter_pasteurianus
ASV5418	344	Enterococcus_faecium
ASV5419	501	Salmonella_enterica
ASV5420	297	Burkholderia_pseudomallei
ASV5421	134	Nocardia_cyriacigeorgica
ASV5422	409	Ralstonia_solanacearum
ASV5423	82	Acetobacter_pasteurianus
ASV5424	169	Riemerella_anatipestifer
ASV5425	236	Acetobacter_pasteurianus
ASV5426	417	Rhizobium_radiobacter
ASV5427	227	Acetobacter_pasteurianus
ASV5428	131	Bradyrhizobium_yuanmingense
ASV5429	273	Bacillus_firmus
ASV5430	170	Riemerella_anatipestifer
ASV5431	210	Acetobacter_pasteurianus
ASV5432	146	Porphyromonas_gingivalis
ASV5433	65	Microbacterium_esteraromaticum
ASV5434	41	Paracoccus_marcusii
ASV5435	49	Sphingobacterium_multivorum
ASV5436	224	Burkholderia_pseudomallei
ASV5437	146	Variovorax_paradoxus
ASV5438	156	Methylobacterium_radiotolerans
ASV5439	180	Acetobacter_pasteurianus
ASV5440	741	Bacillus_licheniformis
ASV5441	630	Bacillus_licheniformis
ASV5442	491	Bacillus_licheniformis
ASV5443	501	Lactobacillus_brevis
ASV5444	183	Weissella_cibaria
ASV5445	173	Weissella_cibaria
ASV5446	288	Streptococcus_salivarius
ASV5447	391	Lactobacillus_kunkeei
ASV5448	119	Verminephrobacter_aporrectodeae
ASV5449	163	Lactobacillus_rhamnosus
ASV5450	913	Lactobacillus_plantarum
ASV5451	742	Bacillus_licheniformis
ASV5452	863	Lactobacillus_plantarum
ASV5453	492	Lactobacillus_plantarum
ASV5454	1	Enterococcus_durans
ASV5455	209	Acetobacter_pasteurianus
ASV5456	202	Acetobacter_pasteurianus
ASV5457	202	Acetobacter_pasteurianus
ASV5458	907	Lactobacillus_plantarum
ASV5459	907	Lactobacillus_plantarum
ASV5460	204	Acetobacter_pasteurianus
ASV5461	163	Microbacterium_oxydans
ASV5462	901	Lactobacillus_plantarum
ASV5463	896	Lactobacillus_plantarum
ASV5464	220	Acetobacter_pasteurianus
ASV5465	205	Acetobacter_pasteurianus
ASV5466	488	Lactobacillus_plantarum
ASV5467	473	Lactobacillus_plantarum
ASV5468	341	Lactobacillus_plantarum
ASV5469	234	Lactobacillus_brevis
ASV5470	907	Lactobacillus_plantarum
ASV5471	197	Propionibacterium_acnes
ASV5472	907	Lactobacillus_plantarum
ASV5473	844	Lactobacillus_plantarum
ASV5474	261	Lactobacillus_plantarum
ASV5475	508	Lactobacillus_brevis
ASV5476	626	Bacillus_licheniformis
ASV5477	358	Salmonella_enterica
ASV5478	221	Weissella_cibaria
ASV5479	68	Streptomyces_philanthi
ASV5480	786	Salmonella_enterica
ASV5481	221	Acetobacter_pasteurianus
ASV5482	530	Bacillus_subtilis
ASV5483	242	Lactobacillus_salivarius
ASV5484	176	Curtobacterium_flaccumfaciens
ASV5485	759	Lactobacillus_plantarum
ASV5486	504	Lactobacillus_brevis
ASV5487	990	Salmonella_enterica
ASV5488	226	Acetobacter_pasteurianus
ASV5489	223	Acetobacter_pasteurianus
ASV5490	217	Acetobacter_pasteurianus
ASV5491	275	Lactobacillus_rhamnosus
ASV5492	275	Bacillus_pumilus
ASV5493	205	Acetobacter_pasteurianus
ASV5494	912	Stenotrophomonas_maltophilia
ASV5495	854	Lactobacillus_plantarum
ASV5496	904	Lactobacillus_plantarum
ASV5497	507	Lactobacillus_plantarum
ASV5498	252	Stenotrophomonas_maltophilia
ASV5499	86	Ornithobacterium_rhinotracheale
ASV5500	157	Riemerella_anatipestifer
ASV5501	118	Ornithobacterium_rhinotracheale
ASV5502	210	Acetobacter_pasteurianus
ASV5503	237	Acetobacter_pasteurianus
ASV5504	214	Burkholderia_cepacia
ASV5505	353	Pseudomonas_stutzeri
ASV5506	147	Variovorax_paradoxus
ASV5507	232	Acetobacter_pasteurianus
ASV5508	213	Porphyromonas_levii
ASV5509	275	Staphylococcus_sciuri
ASV5510	140	Xylella_fastidiosa
ASV5511	81	Sphingobium_yanoikuyae
ASV5512	771	Escherichia_coli
ASV5513	959	Stenotrophomonas_maltophilia
ASV5514	276	Lactobacillus_rhamnosus
ASV5515	259	Stenotrophomonas_maltophilia
ASV5516	910	Lactobacillus_plantarum
ASV5517	258	Klebsiella_pneumoniae
ASV5518	504	Lactobacillus_brevis
ASV5519	224	Klebsiella_pneumoniae
ASV5520	226	Acetobacter_pasteurianus
ASV5521	361	Burkholderia_pseudomallei
ASV5522	812	Lactobacillus_plantarum
ASV5523	517	Lactobacillus_plantarum
ASV5524	226	Acetobacter_pasteurianus
ASV5525	836	Lactobacillus_plantarum
ASV5526	718	Lactobacillus_plantarum
ASV5527	462	Lactobacillus_plantarum
ASV5528	303	Lactobacillus_brevis
ASV5529	100	Ornithobacterium_rhinotracheale
ASV5530	483	Enterococcus_faecium
ASV5531	210	Klebsiella_pneumoniae
ASV5532	701	Escherichia_coli
ASV5533	223	Acetobacter_pasteurianus
ASV5534	891	Lactobacillus_plantarum
ASV5535	371	Achromobacter_xylosoxidans
ASV5536	387	Porphyromonas_levii
ASV5537	275	Lactobacillus_sakei
ASV5538	434	Klebsiella_pneumoniae
ASV5539	275	Lactobacillus_salivarius
ASV5540	222	Acetobacter_pasteurianus
ASV5541	124	Bacillus_circulans
ASV5542	80	Sphingobium_yanoikuyae
ASV5543	80	Sphingobium_yanoikuyae
